50000207010207000000100000W0000ENTREKOT BEHIA           0000000000600000000000            00
50000208010208000000100000W0000TXULETA DE VACA          0000000000600000000000            00
50000209010209000000102150W0000TXEKOR TXULETA           0000000000600000000000            00
50000210010210000000900170U0000YOGUR MAHALA MELOCOTON   000000000060000000000084370244360100
50000211010211000000900140U0000YOGUR MAHALA AVELLANA    0000000000600000000000            00
50000212010212000000900145U0000YOGUR MAHALA NATURAL     0000000000600000000000            00
50000213010213000001000000U0000BEBIDAS                  0000000000600000000000            00
50000214010214000000900300U0000MAHALA NATILLA           0000000000600000000000            00
50000215010215000001001555U0000VALDECURIEL CRZ          0000000000600000000000            00
50000216010216000000804000W0000POLVORON FELIPE          0000000000600000000000            00
50000217010217000000802200W0000TARTA QUESO              0000000000600000000000            00
50000218010218000000702000W0000BACALAO AJORRIERO        0000000000600000000000            00
50000219010219000000702500W0000PUDING PESCADO           0000000000600000000000            00
50000220010220000000901500W0000BACALAO SALADO           0000000000600000000000            00
50000221010221000000101250W0000KOSTILLA TERNERA         0000000000600000000000            00
50000222010222000000500395U0000CANELA RAMA              000000000060000000000084223010012300
50000223010223000001100185U0000ARROZ                    000000000060000000000084106571003100
50000224010224000001100410W0000LENTEJAS                 0000000000700000000000            00
50000225010225000001100470W0000GARBANZO                 0000000000700000000000            00
50000226010226000000800340U0000CHOCO: SIMON COLL LECHE  0000000000600000000000            00
50000227010227000000800320U0000CHOCO: SIMON COLL 50%    0000000000600000000000            00
50000228010228000000100000W0000KORDERO                  0000000000600000000000            00
50000229010229000000400380U0000HUEVOS ::                0000000000800000000000            00
50000230010230000000300000W0000CARRILLERAS IBERICO      0000000000600000000000            00
50000231010231000000200450U0000PICANTON                 0000000000600000000000            00
50000232010232000000900520U0000LECHE OVEJA BOTELLA      0000000000800000000000            00
50000233010233000000900145U0000LECUE VACA BOT           0000000000800000000000            00
50000234010234000001100400W0000ALUBIA BLANCA            0000000000600000000000            00
