50098036040071000010100000W0031SANGRE COCIDA AVE        0000000000000000025500            00
50098035040070000010100000W0031SALCH.FRESC.AVE          0000000000000000025500            00
50098033040068000010100000W0031ALBONDIGAS POLLO         0000000000000000025500            00
50098032040067000010100000W0031PECHUGAS EMP.POLLO       0000000000000000025500            00
50098030040065000010100000W0031PIMIENT.RELL.POLLO       0000000000000000025500            00
50098029040064000010100995W0031FLAMENQUINES POLLO       0000000000000000025500            00
50098027040062000010100950W0031CROQUETAS POLLO          0000000000000000025500            00
50098026040061000010100000W0031MUSLO POLLO RELLENO      0000000000000000025500            00
50098025040060000010100000W0031PINCHO MORUNO POLLO      0000000000000000025500            00
50098024040023000010100325W0031POLLO TROCEADO           0000000000000000025500            00
50098023040059000010100000W0031ALAS POLLO ADOBADO       0000000000000000025500            00
50098022040058000010100000W0031POLLO ADOBADO            0000000000000000025500            00
50098021040057000010100661W0031POLLO RELLENO            0000000000000000025500            00
50098020040056000010100000W0031PECHUGA RELL.POLLO       0000000000000000025500            00
50098019040055000010100350W0031SANGRE  POLLO            0000000000000000025500            00
50098017040053000010100000W0031SALCH.COCIDAS AVE        0000000000000000025500            00
50098016040052000010100000W0031HAMBURGUESA LIGHT AVE    0000000000000000025500            00
50098015040051000010100000W0041BURGUET MEAT AVE         0000000000000000025500            00
50098014040022000010100000W0031DELANTERO POLLO          0000000000000000025500            00
50098013040021000010100290W0031PECHUGA C/HUESO          0000000000000000025500            00
50098012040020000010100000W0031FILETES POLLO            0000000000000000025500            00
50098010040018000010100000W0031POLLO DESHUESADO         0000000000000000025500            00
50098009040017000010100291W0031TRASERO POLLO            0000000000000000025500            00
50098008040016000010100000W0031CONTRAMUSLO POLLO        0000000000000000025500            00
50098007040015000010100290W0031MUSLO Y CONTRAMUSLO      0000000000000000025500            00
50098006040014000010100000W0031MUSLOS POLLO             0000000000000000025500            00
50098005040013000010100333W0031ALAS POLLO               0000000000000000025500            00
50098004040012000010100675W0031PECHUGA POLLO FILETEADA  0000000000000000025500            00
50098003040011000010100638W0031PECHUGA POLLO            0000000000000000025500            00
50098002040003000010100000W0031POLLO CAMPO              0000000000000000025500            00
50098000040001000010100225W0031POLLO EXTRA              0000000000000000025500            00
50097781040834000012300995W0071FINGERS POLLO EMPANAD    0000000000000000025500            00
50097778040831000012300725W0001ALITAS POLLO BARBACOA    0000000000000000025500            00
50097598041478000010800000U0001LOTE CARNE               0000000000000000025500            00
50097479040499000010100000W0001PECHUGA POLLO EXTR.FH    0000000000000000025500            00
50097475040498000010100000W0001PECHUGA POLLO EXTRT.     0000000000000000025500            00
50097433043302000010800389W0001CHULETERO C/C EXTRAT     0000000000000000025500            00
50097432043301000010800526W0001JAMON EXTRATIERNO        0000000000000000025500            00
50097431043300000011000000W0001REDONDO AÑOJO EXTR.      0000000000000000025500            00
50097420040864000010800000W0001JAMON ADOB. NATURAL      0000000000000000025500            00
50097418040862000010800000W0001LOMO CINTA TIERNO        0000000000000000025500            00
50097381041124000011500000W0001CHULETA SAJONIA          0000000000000000025500            00
50097370040385000012300000W0001PINCHO MORUNO MINI       0000000000000000025500            00
50097369040147000012300000W0001BROCHETA CERDO ARTES.    0000000000000000025500            00
50097368040149000012300000W0001BROCHETA CERDO           0000000000000000025500            00
50097367040148000012300000W0001BROCHETA POLLO MINI      0000000000000000025500            00
50097366041269000010800000W0001PALETA TIPO YORK S/COD   0000000000000000025500            00
50097350047230000011000000W0031TIRA ASADO(CHURRASCO)    0000000000000000025500            00
50097349047229000011000000W0031RIÑONADA GALLEGA SUPREMA 0000000000000000025500            00
50097348047228000011000000W0031RIÑONADA GALLEGA ORIGEN  0000000000000000025500            00
50097340040009000010800000W0001HAMBURG.TRUFA            0000000000000000025500            00
50097336040375000010100000W0001TRASEROS CUK             0000000000000000025500            00
50097315040699000012300000W0001DELICIAS BACON DATIL     0000000000000000025500            00
50097235040698000012301050W0001CROQUETAS BACALAO        0000000000000000025500            00
50097224040491000010800064W0001LOMO CINTA FILETEADA     0000000000000000025500            00
50097124041592000010100600W0031NUGGETS POLLO            0000000000000000025500            00
50097122041590000010100499W0031LONGANIZA ROJA           0000000000000000025500            00
50097121041589000010100499W0031LONGANIZA                0000000000000000025500            00
50097112041580000010100895W0031FLAMENQUIN MINI          0000000000000000025500            00
50097049040106000010100000W0031BROCHETA POLLO SADA      0000000000000000025500            00
50097033040494000010800080W0001CHULETA CERDO CON PIEL   0000000000000000025500            00
50097024040117000010100105U0001SANGRE POLLO BANDEJA     0000000000000000025500            00
50097002047146000010100214W0031POLLO CUK                0000000000000000025500            00
50096944080174000007500130U0001TORTA GALLEGA            0000000000000000025500            00
50096943080314000007500130U0001PAN CASTILLA             0000000000000000025500            00
50095733023899000001300000W0031QUESO FRESCO CABRA       0000000000000000025500            00
50095229022508000001301495W0201QUESO CABRA BIO B/SAL    0000000000000000025500            00
50095035021377000001900180W0001LOTE CHARCUTERIA         0000000000000000025500            00
50094604080322000007500000U0011BARRA INTEGRAL NUDESPA   0000000000000000025500            00
50094602080052000007500000U0011PAN CAMPESINO 220 GR     0000000000000000025500            00
50094590080293000007500040U0011BAGUETTE 255 GR          0000000000000000025500            00
50094582080178000007600070U0031NAPOLITANA DE CHOCOLTE   0000000000000000025500            00
50094576080187000007600125U0001BOCAPIZZA DE JAMON/QUESO 0000000000000000025500            00
50094575080186000007600000U0001BOCAPIZZA DE ATUN        0000000000000000025500            00
50094383042273000012300000W0071JAMONCITOS EL CANUTE     0000000000000000025500            00
