L00      00501010790000205000000000003205000006570031804Q. CABRA CREMOSO 500 GR  19/11/1611:190064898
00H      0104084001001610000019/11/1611:11000003001064888
L00      00101040840000000000000100000300000003000099002Z. CONO DE JAMON G. RVA P19/11/1611:110064888
00H      0101079001001610000019/11/1610:16000011651064858
L00      00101010790000000000000100001165000011650020010ESPALDA LONCHEADA IB. BTA19/11/1610:160064858
00H      0104042001001610000019/11/1611:01000003001064883
L00      00101040420000000000000100000300000003000099002Z. CONO DE JAMON G. RVA P19/11/1611:010064883
00H      0101079001001610000019/11/1611:03000028681064884
L00      00101010790000155000000000018500000028680020120JAMON IB. BELLOTA D.O. PU19/11/1611:030064884
00H      0103020004001610000019/11/1611:08000022371064887
L00      00101030200000350000000000002995000009430003258Q. PARMEGIANO REGGIANO 4 19/11/1611:080064887
L00      00201030200000430000000000001835000007100003328Q. TETILLA D.O.          19/11/1611:080064887
L00      00301030200000155000000000001375000001920020249JAMON COCIDO G. SELECCION19/11/1611:080064887
L00      00401030200000315000000000001380000003920031948Q. HAVARTI DANES         19/11/1611:080064887
00H      0101079001001610000019/11/1611:03000005001064885
L00      00101010790000000000000100000500000005000099001Z. CONO DE ESPALDA IBERIC19/11/1611:030064885
00H      0103020001001610000019/11/1610:18000004631064859
L00      00101030200000280000000000001655000004630010401BUTIFARRA HABAS MAS      19/11/1610:180064859
00H      0104042002001610000019/11/1610:59000008001064881
L00      00101040420000000000000100000500000005000099015Z. CONO DE CROQUETAS DE P19/11/1610:590064881
L00      00201040420000000000000300000100000003000070842EMPANADA MINI CAPRESSE   19/11/1610:590064881
00H      0104084002001610000019/11/1611:07000008001064886
L00      00101040840000000000000100000500000005000099003Z. CONO DE SALCHICHON MON19/11/1611:070064886
L00      00201040840000000000000100000300000003000099002Z. CONO DE JAMON G. RVA P19/11/1611:070064886
00H      0103020001001610000019/11/1610:57000002011064880
L00      00101030200000120000000000001675000002010003327Q. CABRA RULO FLEUR      19/11/1610:570064880
00H      0103020001001610000019/11/1611:11000003901064890
L00      00101030200000000000000100000390000003900000249FUET 1945 PIEZA MAS      19/11/1611:110064890
00H      0104084001001610000019/11/1611:19000003001064899
L00      00101040840000000000000300000100000003000070842EMPANADA MINI CAPRESSE   19/11/1611:190064899
00H      0101019001001610000019/11/1611:22000005001064900
L00      00101010190000000000000100000500000005000090427TAPA JAMON IBERICO       19/11/1611:220064900
00H      0103084001001610000019/11/1611:24000005001064901
L00      00101030840000000000000100000500000005000099016Z. CONO MIXTO GOURMET    19/11/1611:240064901
00H      0104084001001610000019/11/1612:04000005001064944
L00      00101040840000000000000100000500000005000099015Z. CONO DE CROQUETAS DE P19/11/1612:040064944
00H      0102042005001610000019/11/1611:12000026481064892
L00      00101020420000115000000000007015000007260010809LOMO IB. BELLOTA FISAN   19/11/1611:120064892
L00      00201020420000820000000000000690000005090050348COSTILLA BANDEJA         19/11/1611:120064892
L00      00301020420000225000000000003210000006500011102SOBRASADA DE CERDO NEGRO 19/11/1611:120064892
L00      00401020420000000000000100000390000003510000249FUET 1945 PIEZA MAS      19/11/1611:120064892
L00      00501020420000245000000000001865000004110011555CHORIZO SARTA LEON PTE.  19/11/1611:120064892
00H      0101079001001610000019/11/1611:52000005001064933
L00      00101010790000000000000100000500000005000099001Z. CONO DE ESPALDA IBERIC19/11/1611:520064933
00H      0103084001001610000019/11/1611:27000006721064904
L00      00101030840000270000000000002490000006720010390SALCHICHON MAS MONTSENY  19/11/1611:270064904
00H      0104084001001610000019/11/1611:29000005001064906
L00      00101040840000000000000100000500000005000099016Z. CONO MIXTO GOURMET    19/11/1611:290064906
00H      0104084001001610000019/11/1611:31000005001064907
L00      00101040840000000000000100000500000005000099015Z. CONO DE CROQUETAS DE P19/11/1611:310064907
00H      0102084001001610000019/11/1611:32000006471064908
L00      00101020840000260000000000002490000006470010390SALCHICHON MAS MONTSENY  19/11/1611:320064908
00H      0103042001001610000019/11/1611:33000004881064909
L00      00101030420000115000000000004240000004880030774Q. P. CURADO CASA DEL BOS19/11/1611:330064909
00H      0102042002001610000019/11/1611:35000013611064912
L00      00101020420000235000000000003195000007510000016LONGANIZA DE PIMIENTA    19/11/1611:350064912
L00      00201020420000000000000100000610000006100042031TURRON BLANDO 150 GR.    19/11/1611:350064912
00H      0104084001001610000019/11/1611:34000003001064910
L00      00101040840000000000000100000300000003000090400VASO CHIPS & HAM.-       19/11/1611:340064910
00H      0104084001001610000019/11/1611:35000003001064911
L00      00101040840000000000000100000300000003000099002Z. CONO DE JAMON G. RVA P19/11/1611:350064911
00H      0101019001001610000019/11/1611:36000005001064913
