50006059010000000000100169U0000COCA-COLA 2L             0000002
50006060010000000000100099U0000COCA-COLA LATA FRIA      0000002
50006061010000000000100169U0000COCA COLA 0-0 2L FRI     0000002
50006062010000000000100159U0000FANTA NARANJA 2L         0000002
50006063010000000000100159U0000FANTA LIMON 2L           0000002
50006064010000000000100169U0000COCA COLA ZERO    2      0000002
50006066010000000000100175U0000TINTO DE VERANO          0000002
50006068010000000000100030U0000AGUA LOS RISCOS 0.5L     0000002
50006072010000000000100136U0000DON SIMON PACK 4UD       0000002
50006104010000000000100109U0000VINO BRIK BLANCO         0000002
50006113010000000000100159U0000TRINA LIMON 1,5 L        0000002
50006135010000000000100280U0000VINO BOD. DAVILA 2 L     0000002
50006136010000000000100659U0000VINO BOD.DAVILA 5LTR     0000002
50006137010000000000100209U0000VINO BOD.DAVILA 1/5L     0000002
50006147010000000000100129U0000CERVEZA AMSTEL 1L        0000002
50006148010000000000100050U0000CERVEZA AMSTEL LATA      0000002
50006149010000000000100069U0000FANTA LIMON LATA FRI     0000002
50006150010000000000100069U0000FANTA NARANJA LATA       0000002
50006158010000000000100215U0000AQUARIUS 1.5L            0000002
50006160010000000000100169U0000ZUMO ALTEZA PIÑA/UVA     0000002
50006162010000000000100075U0000COCA-COLA LATA           0000002
50006165010000000000100050U0000AGUA 1.5 LTROS           0000002
50006173010000000000100145U0000SEVEN UP 2L              0000002
50006181010000000000100065U0000CERVEZA AMSTEL SIN L     0000002
50006186010000000000100099U0000AQUARIUS LATA 33         0000002
50006188010000000000100150U0000CERVEZA AMST 1L FRIA     0000002
50006198010000000000100125U0000ENJOY TROPICAL 0,5L      0000002
50006209010000000000100090U0000NESTEA S/AZUCAR LATA     0000002
50006238010000000000100075U0000COCA COLA 0-0 LATA F     0000002
50006241010000000000100270U0000VINO BODEGA TENA 2LT     0000002
50006242010000000000100649U0000VINO BODEGA TENA 5LT     0000002
50006249010000000000100089U0000AGUA MINERAL 5LT         0000002
50006250010000000000100035U0000AGUA MINERAL 50CL        0000002
50006280010000000000100169U0000ZUMO  MELOC/MANZ/UV.     0000002
50006325010000000000100219U0000CERVEZA AMSTEL RADLE     0000002
50006330010000000000100080U0000CERVEZA AMSTEL LATA      0000002
50006344010000000000100155U0000SIMON LIFE NARANJA P     0000002
50006345010000000000100155U0000SIMON LIFE MANDARINA     0000002
50006346010000000000100249U0000CERVEZA AMSTEL  PACK     0000002
50006354010000000000100096U0000VINO BLANCO GRAN DUQ     0000002
50006365010000000000100069U0000FANTA LIMON LATA 33      0000002
50006372010000000000100075U0000TONICA SCHWEPPES LAT     0000002
50006393010000000000100075U0000COCA COLA ZERO LAT F     0000002
50006469010000000000100120U0000CERVEZA EMDBRAU 1L (     0000002
50006512010000000000100109U0000NECTAR DISFRUTA S/AZ     0000002
50006586010000000000100075U0000COCA COLA ZERO  LATA     0000002
50006618010000000000100045U0000CERVEZA SAN MIGUEL E     0000002
50006750010000000000100000U0000VINO RIB.GUADIA. PAY     0000002
50006751010000000000100000U0000VINO RIB. GUADIA. PA     0000002
50006802010000000000100325U0000TONICA SCHWEPPES 250     0000002
50006803010000000000100249U0000CERVEZA SHANDY CRUZC     0000002
50006804010000000000100265U0000CERVEZA AGUILA AMSTE     0000002
